image_file,annotation_count,classes,primary_class,max_damage_area_ratio,image_path,dataset,country,split
India_002905.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0396739969135802,data/raw/road_damage/India/India/train/images/India_002905.jpg,RDD2022,India,train
India_002914.jpg,2,Pothole,Pothole,0.1690528549382716,data/raw/road_damage/India/India/train/images/India_002914.jpg,RDD2022,India,train
India_002921.jpg,1,Pothole,Pothole,0.0070216049382716,data/raw/road_damage/India/India/train/images/India_002921.jpg,RDD2022,India,train
India_002924.jpg,5,Longitudinal Crack|Pothole,Pothole,0.0271527777777777,data/raw/road_damage/India/India/train/images/India_002924.jpg,RDD2022,India,train
India_002925.jpg,3,Longitudinal Crack|Pothole,Longitudinal Crack,0.1178433641975308,data/raw/road_damage/India/India/train/images/India_002925.jpg,RDD2022,India,train
India_002932.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0053472222222222,data/raw/road_damage/India/India/train/images/India_002932.jpg,RDD2022,India,train
India_002934.jpg,2,Alligator Crack,Alligator Crack,0.0178298611111111,data/raw/road_damage/India/India/train/images/India_002934.jpg,RDD2022,India,train
India_002936.jpg,1,Alligator Crack,Alligator Crack,0.0458391203703703,data/raw/road_damage/India/India/train/images/India_002936.jpg,RDD2022,India,train
India_002939.jpg,4,Longitudinal Crack|Pothole,Pothole,0.0650733024691358,data/raw/road_damage/India/India/train/images/India_002939.jpg,RDD2022,India,train
India_002945.jpg,5,Pothole,Pothole,0.0076041666666666,data/raw/road_damage/India/India/train/images/India_002945.jpg,RDD2022,India,train
India_002946.jpg,3,Alligator Crack|Pothole,Alligator Crack,0.1861111111111111,data/raw/road_damage/India/India/train/images/India_002946.jpg,RDD2022,India,train
India_002948.jpg,1,Pothole,Pothole,0.0024614197530864,data/raw/road_damage/India/India/train/images/India_002948.jpg,RDD2022,India,train
India_002949.jpg,1,Alligator Crack,Alligator Crack,0.1206211419753086,data/raw/road_damage/India/India/train/images/India_002949.jpg,RDD2022,India,train
India_002954.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.1096604938271604,data/raw/road_damage/India/India/train/images/India_002954.jpg,RDD2022,India,train
India_002956.jpg,1,Pothole,Pothole,0.0019907407407407,data/raw/road_damage/India/India/train/images/India_002956.jpg,RDD2022,India,train
India_002960.jpg,4,Longitudinal Crack|Pothole,Pothole,0.0115432098765432,data/raw/road_damage/India/India/train/images/India_002960.jpg,RDD2022,India,train
India_002961.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0057735339506172,data/raw/road_damage/India/India/train/images/India_002961.jpg,RDD2022,India,train
India_002965.jpg,1,Alligator Crack,Alligator Crack,0.2177237654320987,data/raw/road_damage/India/India/train/images/India_002965.jpg,RDD2022,India,train
India_002967.jpg,1,Alligator Crack,Alligator Crack,0.0828125,data/raw/road_damage/India/India/train/images/India_002967.jpg,RDD2022,India,train
India_002968.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0628935185185185,data/raw/road_damage/India/India/train/images/India_002968.jpg,RDD2022,India,train
India_002970.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0415162037037037,data/raw/road_damage/India/India/train/images/India_002970.jpg,RDD2022,India,train
India_002972.jpg,7,Longitudinal Crack|Pothole,Pothole,0.045787037037037,data/raw/road_damage/India/India/train/images/India_002972.jpg,RDD2022,India,train
India_002973.jpg,3,Alligator Crack|Pothole,Pothole,0.0703356481481481,data/raw/road_damage/India/India/train/images/India_002973.jpg,RDD2022,India,train
India_002976.jpg,1,Pothole,Pothole,0.0065663580246913,data/raw/road_damage/India/India/train/images/India_002976.jpg,RDD2022,India,train
India_002978.jpg,2,Longitudinal Crack|Pothole,Pothole,0.0136651234567901,data/raw/road_damage/India/India/train/images/India_002978.jpg,RDD2022,India,train
India_002981.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.2265586419753086,data/raw/road_damage/India/India/train/images/India_002981.jpg,RDD2022,India,train
India_002984.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0507986111111111,data/raw/road_damage/India/India/train/images/India_002984.jpg,RDD2022,India,train
India_002985.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0175887345679012,data/raw/road_damage/India/India/train/images/India_002985.jpg,RDD2022,India,train
India_002991.jpg,1,Alligator Crack,Alligator Crack,0.208179012345679,data/raw/road_damage/India/India/train/images/India_002991.jpg,RDD2022,India,train
India_002994.jpg,1,Pothole,Pothole,0.0047395833333333,data/raw/road_damage/India/India/train/images/India_002994.jpg,RDD2022,India,train
India_002995.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.2220582561728395,data/raw/road_damage/India/India/train/images/India_002995.jpg,RDD2022,India,train
India_003002.jpg,1,Alligator Crack,Alligator Crack,0.34125,data/raw/road_damage/India/India/train/images/India_003002.jpg,RDD2022,India,train
India_003006.jpg,2,Alligator Crack|Pothole,Pothole,0.1551774691358024,data/raw/road_damage/India/India/train/images/India_003006.jpg,RDD2022,India,train
India_003007.jpg,2,Alligator Crack,Alligator Crack,0.0232561728395061,data/raw/road_damage/India/India/train/images/India_003007.jpg,RDD2022,India,train
India_003011.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.0583333333333333,data/raw/road_damage/India/India/train/images/India_003011.jpg,RDD2022,India,train
India_003013.jpg,8,Pothole,Pothole,0.0666898148148148,data/raw/road_damage/India/India/train/images/India_003013.jpg,RDD2022,India,train
India_003014.jpg,1,Alligator Crack,Alligator Crack,0.1390277777777777,data/raw/road_damage/India/India/train/images/India_003014.jpg,RDD2022,India,train
India_003016.jpg,1,Alligator Crack,Alligator Crack,0.0649151234567901,data/raw/road_damage/India/India/train/images/India_003016.jpg,RDD2022,India,train
India_003017.jpg,1,Pothole,Pothole,0.0149691358024691,data/raw/road_damage/India/India/train/images/India_003017.jpg,RDD2022,India,train
India_003018.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.08765625,data/raw/road_damage/India/India/train/images/India_003018.jpg,RDD2022,India,train
India_003028.jpg,3,Pothole,Pothole,0.0289236111111111,data/raw/road_damage/India/India/train/images/India_003028.jpg,RDD2022,India,train
India_003029.jpg,1,Pothole,Pothole,0.0032098765432098,data/raw/road_damage/India/India/train/images/India_003029.jpg,RDD2022,India,train
India_003033.jpg,2,Longitudinal Crack|Pothole,Longitudinal Crack,0.0087789351851851,data/raw/road_damage/India/India/train/images/India_003033.jpg,RDD2022,India,train
India_003034.jpg,1,Alligator Crack,Alligator Crack,0.2091435185185185,data/raw/road_damage/India/India/train/images/India_003034.jpg,RDD2022,India,train
India_003036.jpg,1,Longitudinal Crack,Longitudinal Crack,0.068858024691358,data/raw/road_damage/India/India/train/images/India_003036.jpg,RDD2022,India,train
India_003039.jpg,1,Alligator Crack,Alligator Crack,0.0958333333333333,data/raw/road_damage/India/India/train/images/India_003039.jpg,RDD2022,India,train
India_003042.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.2010030864197531,data/raw/road_damage/India/India/train/images/India_003042.jpg,RDD2022,India,train
India_003045.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.1416358024691358,data/raw/road_damage/India/India/train/images/India_003045.jpg,RDD2022,India,train
India_003048.jpg,1,Pothole,Pothole,0.0080806327160493,data/raw/road_damage/India/India/train/images/India_003048.jpg,RDD2022,India,train
India_003049.jpg,3,Alligator Crack,Alligator Crack,0.0397858796296296,data/raw/road_damage/India/India/train/images/India_003049.jpg,RDD2022,India,train
India_003051.jpg,2,Pothole,Pothole,0.0121122685185185,data/raw/road_damage/India/India/train/images/India_003051.jpg,RDD2022,India,train
India_003052.jpg,1,Alligator Crack,Alligator Crack,0.0404243827160493,data/raw/road_damage/India/India/train/images/India_003052.jpg,RDD2022,India,train
India_003054.jpg,2,Alligator Crack,Alligator Crack,0.01390625,data/raw/road_damage/India/India/train/images/India_003054.jpg,RDD2022,India,train
India_003055.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1910802469135802,data/raw/road_damage/India/India/train/images/India_003055.jpg,RDD2022,India,train
India_003056.jpg,6,Pothole,Pothole,0.0232253086419753,data/raw/road_damage/India/India/train/images/India_003056.jpg,RDD2022,India,train
India_003057.jpg,2,Pothole,Pothole,0.0132291666666666,data/raw/road_damage/India/India/train/images/India_003057.jpg,RDD2022,India,train
India_003062.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1311651234567901,data/raw/road_damage/India/India/train/images/India_003062.jpg,RDD2022,India,train
India_003063.jpg,1,Pothole,Pothole,0.0096759259259259,data/raw/road_damage/India/India/train/images/India_003063.jpg,RDD2022,India,train
India_003065.jpg,1,Pothole,Pothole,0.0105169753086419,data/raw/road_damage/India/India/train/images/India_003065.jpg,RDD2022,India,train
India_003071.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0566975308641975,data/raw/road_damage/India/India/train/images/India_003071.jpg,RDD2022,India,train
India_003075.jpg,1,Alligator Crack,Alligator Crack,0.1002623456790123,data/raw/road_damage/India/India/train/images/India_003075.jpg,RDD2022,India,train
India_003079.jpg,2,Pothole,Pothole,0.0035648148148148,data/raw/road_damage/India/India/train/images/India_003079.jpg,RDD2022,India,train
India_003081.jpg,3,Longitudinal Crack,Longitudinal Crack,0.0362152777777777,data/raw/road_damage/India/India/train/images/India_003081.jpg,RDD2022,India,train
India_003083.jpg,5,Alligator Crack|Longitudinal Crack|Pothole,Alligator Crack,0.0720987654320987,data/raw/road_damage/India/India/train/images/India_003083.jpg,RDD2022,India,train
India_003085.jpg,3,Longitudinal Crack|Pothole,Longitudinal Crack,0.0059413580246913,data/raw/road_damage/India/India/train/images/India_003085.jpg,RDD2022,India,train
India_003086.jpg,2,Longitudinal Crack|Transverse Crack,Longitudinal Crack,0.0460532407407407,data/raw/road_damage/India/India/train/images/India_003086.jpg,RDD2022,India,train
India_003087.jpg,2,Alligator Crack|Pothole,Pothole,0.0477739197530864,data/raw/road_damage/India/India/train/images/India_003087.jpg,RDD2022,India,train
India_003090.jpg,1,Alligator Crack,Alligator Crack,0.1884895833333333,data/raw/road_damage/India/India/train/images/India_003090.jpg,RDD2022,India,train
India_003093.jpg,5,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1003086419753086,data/raw/road_damage/India/India/train/images/India_003093.jpg,RDD2022,India,train
India_003096.jpg,1,Pothole,Pothole,0.1728587962962963,data/raw/road_damage/India/India/train/images/India_003096.jpg,RDD2022,India,train
India_003100.jpg,5,Longitudinal Crack|Pothole,Pothole,0.0301041666666666,data/raw/road_damage/India/India/train/images/India_003100.jpg,RDD2022,India,train
India_003102.jpg,9,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.2214969135802469,data/raw/road_damage/India/India/train/images/India_003102.jpg,RDD2022,India,train
India_003103.jpg,5,Pothole,Pothole,0.0894444444444444,data/raw/road_damage/India/India/train/images/India_003103.jpg,RDD2022,India,train
India_003110.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Alligator Crack,0.1183912037037037,data/raw/road_damage/India/India/train/images/India_003110.jpg,RDD2022,India,train
India_003111.jpg,2,Alligator Crack,Alligator Crack,0.0751851851851851,data/raw/road_damage/India/India/train/images/India_003111.jpg,RDD2022,India,train
India_003115.jpg,2,Longitudinal Crack,Longitudinal Crack,0.092253086419753,data/raw/road_damage/India/India/train/images/India_003115.jpg,RDD2022,India,train
India_003116.jpg,2,Longitudinal Crack|Transverse Crack,Transverse Crack,0.0407407407407407,data/raw/road_damage/India/India/train/images/India_003116.jpg,RDD2022,India,train
India_003118.jpg,1,Pothole,Pothole,0.0027083333333333,data/raw/road_damage/India/India/train/images/India_003118.jpg,RDD2022,India,train
India_003119.jpg,1,Alligator Crack,Alligator Crack,0.2265354938271604,data/raw/road_damage/India/India/train/images/India_003119.jpg,RDD2022,India,train
India_003120.jpg,2,Pothole,Pothole,0.0045254629629629,data/raw/road_damage/India/India/train/images/India_003120.jpg,RDD2022,India,train
India_003121.jpg,1,Pothole,Pothole,0.1636033950617283,data/raw/road_damage/India/India/train/images/India_003121.jpg,RDD2022,India,train
India_003125.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Alligator Crack,0.0491049382716049,data/raw/road_damage/India/India/train/images/India_003125.jpg,RDD2022,India,train
India_003126.jpg,2,Longitudinal Crack|Pothole,Pothole,0.206568287037037,data/raw/road_damage/India/India/train/images/India_003126.jpg,RDD2022,India,train
India_003138.jpg,1,Alligator Crack,Alligator Crack,0.0118287037037037,data/raw/road_damage/India/India/train/images/India_003138.jpg,RDD2022,India,train
India_003143.jpg,2,Pothole,Pothole,0.1276041666666666,data/raw/road_damage/India/India/train/images/India_003143.jpg,RDD2022,India,train
India_003148.jpg,1,Longitudinal Crack,Longitudinal Crack,0.023125,data/raw/road_damage/India/India/train/images/India_003148.jpg,RDD2022,India,train
India_003150.jpg,3,Longitudinal Crack|Pothole,Pothole,0.010943287037037,data/raw/road_damage/India/India/train/images/India_003150.jpg,RDD2022,India,train
India_003151.jpg,1,Pothole,Pothole,0.0159047067901234,data/raw/road_damage/India/India/train/images/India_003151.jpg,RDD2022,India,train
India_003152.jpg,3,Longitudinal Crack|Pothole,Pothole,0.0304050925925925,data/raw/road_damage/India/India/train/images/India_003152.jpg,RDD2022,India,train
India_003153.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.2109857253086419,data/raw/road_damage/India/India/train/images/India_003153.jpg,RDD2022,India,train
India_003155.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0750675154320987,data/raw/road_damage/India/India/train/images/India_003155.jpg,RDD2022,India,train
India_003156.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0021566358024691,data/raw/road_damage/India/India/train/images/India_003156.jpg,RDD2022,India,train
India_003161.jpg,3,Pothole,Pothole,0.1143518518518518,data/raw/road_damage/India/India/train/images/India_003161.jpg,RDD2022,India,train
India_003163.jpg,1,Alligator Crack,Alligator Crack,0.0674074074074074,data/raw/road_damage/India/India/train/images/India_003163.jpg,RDD2022,India,train
India_003164.jpg,1,Alligator Crack,Alligator Crack,0.2249652777777777,data/raw/road_damage/India/India/train/images/India_003164.jpg,RDD2022,India,train
India_003168.jpg,3,Alligator Crack|Pothole,Pothole,0.1315567129629629,data/raw/road_damage/India/India/train/images/India_003168.jpg,RDD2022,India,train
India_003171.jpg,2,Longitudinal Crack|Pothole,Pothole,0.0091743827160493,data/raw/road_damage/India/India/train/images/India_003171.jpg,RDD2022,India,train
India_003172.jpg,1,Pothole,Pothole,0.0279841820987654,data/raw/road_damage/India/India/train/images/India_003172.jpg,RDD2022,India,train
India_003177.jpg,1,Pothole,Pothole,0.0022916666666666,data/raw/road_damage/India/India/train/images/India_003177.jpg,RDD2022,India,train
India_003178.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0264930555555555,data/raw/road_damage/India/India/train/images/India_003178.jpg,RDD2022,India,train
India_003181.jpg,1,Alligator Crack,Alligator Crack,0.1439293981481481,data/raw/road_damage/India/India/train/images/India_003181.jpg,RDD2022,India,train
India_003185.jpg,1,Alligator Crack,Alligator Crack,0.1791820987654321,data/raw/road_damage/India/India/train/images/India_003185.jpg,RDD2022,India,train
India_003186.jpg,2,Pothole,Pothole,0.1486188271604938,data/raw/road_damage/India/India/train/images/India_003186.jpg,RDD2022,India,train
India_003191.jpg,1,Pothole,Pothole,0.0132195216049382,data/raw/road_damage/India/India/train/images/India_003191.jpg,RDD2022,India,train
India_003201.jpg,2,Longitudinal Crack|Pothole,Pothole,0.1369791666666666,data/raw/road_damage/India/India/train/images/India_003201.jpg,RDD2022,India,train
India_003203.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.2412422839506172,data/raw/road_damage/India/India/train/images/India_003203.jpg,RDD2022,India,train
India_003205.jpg,1,Alligator Crack,Alligator Crack,0.2185185185185185,data/raw/road_damage/India/India/train/images/India_003205.jpg,RDD2022,India,train
